"PlotId","StationId","Yearmon","Ta_200","Ta_200_min","Ta_200_max"
"gra2","000rug","2011-01",20.154,18.487,22.283
"gra2","000rug","2011-02",19.839,16.58,21.78
"gra2","000rug","2011-03",19.135,17.36,20.815
"gra2","000rug","2011-04",17.976,16.92,18.929
"gra2","000rug","2011-05",17.007,15.814,18.349
"gra2","000rug","2011-06",15.787,14.171,18.05
"gra2","000rug","2011-07",14.698,12.553,16.052
"gra2","000rug","2011-08",15.192,13.669,16.255
"gra2","000rug","2011-09",16.648,14.643,18.496
"gra2","000rug","2011-10",17.528,14.845,20.654
"gra2","000rug","2011-11",18.66,17.351,19.777
"gra2","000rug","2011-12",18.943,17.492,20.216
"gra2","000rug","2012-01",21.54,19.59,24
"gra2","000rug","2012-02",20.839,18.507,22.387
"gra2","000rug","2012-03",19.939,18.236,21.463
"gra2","000rug","2012-04",18.024,16.391,19.8
"gra2","000rug","2012-05",16.881,14.765,18.494
"gra2","000rug","2012-06",14.641,12.085,19.992
"gra2","000rug","2012-07",13.495,11.172,18.471
"gra2","000rug","2012-08",14.634,12.012,18.128
"gra2","000rug","2012-09",16.384,13.951,23.011
"gra2","000rug","2012-10",17.984,15.307,20.338
"gra2","000rug","2012-11",18.391,16.467,19.829
"gra2","000rug","2012-12",18.675,17.485,19.918
"gra4","000rug","2011-01",23.575,22.099,25.852
"gra4","000rug","2011-02",23.53,19.58,25.916
"gra4","000rug","2011-03",22.385,20.032,24.46
"gra4","000rug","2011-04",21.22,19.797,22.367
"gra4","000rug","2011-05",20.116,18.809,21.487
"gra4","000rug","2011-06",19.406,17.495,21.368
"gra4","000rug","2011-07",18.774,17.343,19.832
"gra4","000rug","2011-08",19.12,17.913,19.931
"gra4","000rug","2011-09",20.111,18.007,21.436
"gra4","000rug","2011-10",20.705,17.826,23.446
"gra4","000rug","2011-11",21.527,19.725,23.26
"gra4","000rug","2011-12",22.21,19.988,23.634
"gra4","000rug","2012-01",24.163,22.742,26.037
"gra4","000rug","2012-02",23.764,21.274,25.232
"gra4","000rug","2012-03",22.74,20.813,24.268
"gra4","000rug","2012-04",20.509,18.775,22.965
"gra4","000rug","2012-05",19.332,17.361,20.422
"gra4","000rug","2012-06",18.322,17.083,19.518
"gra4","000rug","2012-07",17.56,16.046,19.084
"gra4","000rug","2012-08",18.238,16.545,19.628
"gra4","000rug","2012-09",19.241,17.472,20.828
"gra4","000rug","2012-10",20.863,18.178,22.772
"gra4","000rug","2012-11",21.075,18.42,22.281
"gra4","000rug","2012-12",21.106,19.444,22.263
"gra4","000rug","2013-01",22.753,21.27,24.487
"gra4","000rug","2013-02",23.137,20.891,24.677
"gra4","000rug","2013-03",21.8,20.4455,23.3215
"gra4","000rug","2013-04",20.8285,18.6535,22.1985
"gra4","000rug","2013-05",19.1185,17.484,20.3235
"gra4","000rug","2013-06",17.7575,16.358,19.5505
"gra4","000rug","2013-07",17.277,15.9,18.667
"gra4","000rug","2013-08",17.037,15.193,18.712
"gra4","000rug","2013-09",19.279,17.619,22.017
"gra4","000rug","2013-10",20.674,19.275,22.397
"gra4","000rug","2013-11",21.552,17.484,22.87
"gra4","000rug","2013-12",21.238,19.721,22.594
"gra4","000rug","2014-01",23.012,21.815,23.539
"gra4","000rug","2014-02",21.971,19.125,24.437
"gra4","000rug","2014-03",21.804,20.139,23.023
"gra4","000rug","2014-04",20.707,19.029,22.149
"gra5","000rug","2011-01",23.032,21.883,24.951
"gra5","000rug","2011-02",22.866,18.99,24.998
"gra5","000rug","2011-03",22.196,20.216,23.974
"gra5","000rug","2011-04",21.291,20.252,22.392
"gra5","000rug","2011-05",20.278,18.571,21.579
"gra5","000rug","2011-06",19.388,16.941,21.223
"gra5","000rug","2011-07",18.623,17.099,20.144
"gra5","000rug","2011-08",18.913,17.25,19.725
"gra5","000rug","2011-09",19.721,17.317,21.512
"gra5","000rug","2011-10",20.396,16.939,23.688
"gra5","000rug","2011-11",21.68,20.044,23.116
"gra5","000rug","2011-12",23.259,20.323,24.876
"gra5","000rug","2012-01",24.445,22.741,27.135
"gra5","000rug","2012-02",24.144,21.875,25.551
"gra5","000rug","2012-03",23.193,21.318,24.626
"gra5","000rug","2012-04",21.424,19.578,23.689
"gra5","000rug","2012-05",20.401,18.134,21.851
"gra5","000rug","2012-06",19.34,17.643,20.709
"gra5","000rug","2012-07",18.369,16.289,20.147
"gra5","000rug","2012-08",18.935,17.379,20.272
"gra5","000rug","2012-09",19.952,17.868,21.576
"gra5","000rug","2012-10",21.159,18.717,23.171
"gra5","000rug","2012-11",21.484,18.226,23.425
"gra5","000rug","2012-12",21.768,20.304,23.29
"gra5","000rug","2013-01",22.433,20.684,24.361
"gra5","000rug","2013-02",23.049,20.482,24.6505
"gra5","000rug","2013-03",22.512,21.384,23.769
"gra5","000rug","2013-04",21.831,19.918,23.308
"gra5","000rug","2013-05",20.009,17.732,21.464
"gra5","000rug","2013-06",18.524,16.778,20.456
"gra5","000rug","2013-07",18.118,16.67,19.52
"gra5","000rug","2013-08",18.093,16.04,20.006
"gra5","000rug","2013-09",20.215,18.004,22.649
"gra5","000rug","2013-10",21.404,19.669,23.095
"gra5","000rug","2013-11",21.792,18.03,23.404
"gra5","000rug","2013-12",21.093,19.98,22.44
"gra5","000rug","2014-01",23.054,21.43,24.521
"gra5","000rug","2014-02",22.1025,19.8665,24.649
"gra5","000rug","2014-03",22.043,20.2915,23.218
"gra5","000rug","2014-04",21.269,19.415,22.667
"hel2","000rug","2012-01",6.222,4.662,8.009
"hel2","000rug","2012-02",5.605,3.182,7.249
"hel2","000rug","2012-03",5.164,3.833,6.195
"hel2","000rug","2012-04",3.749,2.342,5.492
"hel2","000rug","2012-05",2.696,1.336,4.329
"hel2","000rug","2012-06",3.296,1.311,5.475
"hel2","000rug","2012-07",3.379,0.493,6.794
"hel2","000rug","2012-08",3.868,1.195,6.681
"hel2","000rug","2012-09",4.621,2.212,7.186
"hel2","000rug","2012-10",5.18,3.913,7.525
"hel2","000rug","2012-11",5.187,3.655,6.333
"hel2","000rug","2012-12",4.933,3.438,6.005
"hel3","000rug","2012-01",5.481,3.147,9.841
"hel3","000rug","2012-02",4.451,2.751,6.703
"hel3","000rug","2012-03",4.167,2.672,6.063
"hel3","000rug","2012-04",4.208,2.421,6.606
"hel3","000rug","2012-05",2.607,0.659,4.348
"hel3","000rug","2012-06",0.514,-2.972,5.031
"hel3","000rug","2012-07",-0.395,-3.655,4.206
"hel3","000rug","2012-08",0.559,-2.711,3.921
"hel3","000rug","2012-09",2.159,-0.82,7.737
"hel3","000rug","2012-10",3.492,0.83,6.348
"hel3","000rug","2012-11",3.74,1.564,5.509
"hel3","000rug","2012-12",3.818,1.668,5.665
"hel4","000rug","2013-01",5.203,3.4,7.72
"hel4","000rug","2013-02",5.946,4.782,8.296
"hel4","000rug","2013-03",5.578,3.82,7.063
"hel4","000rug","2013-04",5.443,3.861,7.063
"hel4","000rug","2013-05",4.227,2.838,5.467
"hel4","000rug","2013-06",3.182,1.181,5.562
"hel4","000rug","2013-07",2.866,1.148,4.542
"hel4","000rug","2013-08",3.067,1.499,5.69
"hel4","000rug","2013-09",4.231,3.112,6.337
"hel4","000rug","2013-10",4.973,3.602,6.737
"hel4","000rug","2013-11",5.297,3.825,6.645
"hel4","000rug","2013-12",4.839,3.435,6.655
"hel4","000rug","2014-01",5.447,3.905,6.959
"hel5","000rug","2012-01",5.148,2.517,7.708
"hel5","000rug","2012-02",4.524,2.054,6.739
"hel5","000rug","2012-03",3.406,1.87,5.359
"hel5","000rug","2012-04",1.113,-0.302,3.527
"hel5","000rug","2012-05",-0.258,-1.677,0.817
"hel5","000rug","2012-06",-1.586,-3.207,0.716
"hel5","000rug","2012-07",-2.299,-3.748,-0.342
"hel5","000rug","2012-08",-1.152,-2.898,1.273
"hel5","000rug","2012-09",0.505,-1.559,3.212
"hel5","000rug","2012-10",2.614,-0.153,5.01
"hel5","000rug","2012-11",3.545,1.029,5.877
"hel5","000rug","2012-12",2.941,1.819,5.309
"hel5","000rug","2013-01",1.736,-0.517,3.073
"hel5","000rug","2013-02",1.946,0.493,3.82
"hel5","000rug","2013-03",3.096,0.813,4.029
"hel5","000rug","2013-04",4.028,3.102,5.23
"hel5","000rug","2013-05",5.162,4.091,6.515
"hel5","000rug","2013-06",6.166,4.185,8.155
"hel5","000rug","2013-07",6.49,5.018,7.467
"hel5","000rug","2013-08",6.253,4.227,8.117
"hel5","000rug","2013-09",4.785,2.355,6.535
"hel5","000rug","2013-10",3.798,2.377,5.2
"hel5","000rug","2013-11",3.402,1.954,6.242
"hel5","000rug","2013-12",3.182,1.945,4.853
"hom1","000rug","2011-01",18.869,17.457,21.329
"hom1","000rug","2011-02",18.855,15.17,20.808
"hom1","000rug","2011-03",18.13,16.965,19.393
"hom1","000rug","2011-04",17.158,15.91,17.936
"hom1","000rug","2011-05",16.173,15.444,17.129
"hom1","000rug","2011-06",15.169,13.711,17.422
"hom1","000rug","2011-07",14.226,12.77,15.363
"hom1","000rug","2011-08",14.64,13.536,15.413
"hom1","000rug","2011-09",16.037,14.285,17.638
"hom1","000rug","2011-10",17.004,14.302,19.562
"hom1","000rug","2011-11",17.736,15.717,18.932
"hom1","000rug","2011-12",18.025,16.447,19.281
"hom1","000rug","2012-01",20,18.566,21.74
"hom1","000rug","2012-02",19.547,17.25,21.595
"hom1","000rug","2012-03",18.986,17.313,20.353
"hom1","000rug","2012-04",17.526,16.167,19.614
"hom1","000rug","2012-05",16.222,14.971,17.233
"hom1","000rug","2012-06",15.125,13.77,16.519
"hom1","000rug","2012-07",14.428,13.048,16.189
"hom1","000rug","2012-08",15.186,13.652,16.258
"hom1","000rug","2012-09",16.53,14.326,18.101
"hom1","000rug","2012-10",17.87,15.795,19.553
"hom1","000rug","2012-11",17.913,15.593,19.618
"hom1","000rug","2012-12",18.369,16.896,19.89
"hom1","000rug","2013-01",18.802,17.091,20.75
"hom1","000rug","2013-02",18.985,17.258,20.593
"hom1","000rug","2013-03",18.314,17.337,19.212
"hom1","000rug","2013-04",18.066,17.124,19.565
"hom1","000rug","2013-05",16.209,14.6,18.235
"hom1","000rug","2013-06",14.525,12.416,16.619
"hom1","000rug","2013-07",14.379,12.482,16.654
"hom1","000rug","2013-08",14.661,12.555,18.066
"hom1","000rug","2013-09",16.678,14.479,19.458
"hom1","000rug","2013-10",16.945,15.118,19.696
"hom1","000rug","2013-11",18.277,16.925,19.66
"hom1","000rug","2013-12",17.947,16.472,19.799
"hom2","000rug","2011-01",22.841,21.131,25.22
"hom2","000rug","2011-02",22.451,18.523,24.428
"hom2","000rug","2011-03",21.927,20.436,23.415
"hom2","000rug","2011-04",21.087,19.594,22.061
"hom2","000rug","2011-05",19.992,19.073,21.614
"hom2","000rug","2011-06",18.997,17.616,20.786
"hom2","000rug","2011-07",18.279,16.831,19.429
"hom2","000rug","2011-08",18.617,17.139,19.801
"hom2","000rug","2011-09",19.712,17.72,21.857
"hom2","000rug","2011-10",20.644,17.884,22.94
"hom2","000rug","2011-11",21.332,19.931,22.902
"hom2","000rug","2011-12",21.587,19.826,23.195
"hom2","000rug","2012-01",22.684,21.602,24.056
"hom2","000rug","2012-02",21.969,19.97,24.136
"hom2","000rug","2012-03",22.261,20.625,23.795
"hom2","000rug","2012-04",20.866,19.016,23.255
"hom2","000rug","2012-05",19.559,17.85,20.85
"hom2","000rug","2012-06",18.692,17.519,19.396
"hom2","000rug","2012-07",18.147,16.612,19.643
"hom2","000rug","2012-08",18.924,17.114,20.076
"hom2","000rug","2012-09",20.23,18.702,22.47
"hom2","000rug","2012-10",21.87,19.64,23.417
"hom2","000rug","2012-11",21.774,18.94,23.966
"hom2","000rug","2012-12",21.865,20.17,23.497
"hom2","000rug","2013-01",22.726,20.515,24.419
"hom2","000rug","2013-02",23.298,21.333,24.883
"hom2","000rug","2013-03",21.776,19.558,23.943
"hom2","000rug","2013-04",20.659,19.361,22.182
"hom2","000rug","2013-05",19.196,18.33,20.37
"hom2","000rug","2013-06",17.945,16.501,19.414
"hom2","000rug","2013-07",17.9405,17.0915,19.1545
"hom2","000rug","2013-08",18.024,17.014,19.3645
"hom2","000rug","2013-09",19.1155,17.6425,20.477
"hom2","000rug","2013-10",19.965,18.424,21.5065
"hom2","000rug","2013-11",20.2985,18.1195,21.9505
"hom2","000rug","2013-12",20.243,19.141,21.323
"hom2","000rug","2014-01",22.402,21.042,23.214
"hom2","000rug","2014-02",21.328,19.61,23.628
"hom2","000rug","2014-03",21.325,20.114,22.537
"hom2","000rug","2014-04",20.189,19.237,21.722
"hom3","000rug","2011-01",15.423,14.806,16.111
"hom3","000rug","2011-02",15.314,13.75,16.363
"hom3","000rug","2011-03",15.066,14.242,15.85
"hom3","000rug","2011-04",14.693,14.19,15.161
"hom3","000rug","2011-05",14.263,13.552,14.815
"hom3","000rug","2011-06",13.954,13.257,14.679
"hom3","000rug","2011-07",13.571,11.547,14.749
"hom3","000rug","2011-08",14.074,12.96,15.021
"hom3","000rug","2011-09",15.464,13.441,17.274
"hom3","000rug","2011-10",16.559,14.334,19.109
"hom3","000rug","2011-11",17.415,15.638,18.794
"hom3","000rug","2011-12",17.828,16.235,19.254
"hom3","000rug","2012-01",20.057,17.947,21.972
"hom3","000rug","2012-02",19.34,17.212,21.211
"hom3","000rug","2012-03",18.463,16.972,20.193
"hom3","000rug","2012-04",16.296,15.043,18.322
"hom3","000rug","2012-05",15.097,13.77,16.101
"hom3","000rug","2012-06",13.856,12.409,15.453
"hom3","000rug","2012-07",13.193,11.992,14.736
"hom3","000rug","2012-08",14.204,12.703,16.151
"hom3","000rug","2012-09",15.705,14.111,18.125
"hom3","000rug","2012-10",17.352,14.636,19.611
"hom3","000rug","2012-11",17.782,14.776,19.624
"hom3","000rug","2012-12",17.708,15.976,19.09
"hom3","000rug","2013-01",19.161,17.352,21.214
"hom3","000rug","2013-02",19.197,17.557,21.193
"hom3","000rug","2013-03",17.733,16.612,19.966
"hom3","000rug","2013-04",16.618,14.647,17.997
"hom3","000rug","2013-05",14.805,13.848,15.631
"hom3","000rug","2013-06",13.125,11.693,14.362
"hom3","000rug","2013-07",12.832,11.529,13.86
"hom3","000rug","2013-08",13.468,12.067,15.172
"hom3","000rug","2013-09",16.017,14.097,19.189
"hom3","000rug","2013-10",17.289,15.488,19.185
"hom3","000rug","2013-11",18.181,14.835,20.004
"hom3","000rug","2013-12",17.595,16.112,19.611
"hom3","000rug","2014-01",19.9175,18.64,20.695
"hom3","000rug","2014-02",18.552,16.292,20.842
"hom3","000rug","2014-03",17.759,16.506,19.039
"hom3","000rug","2014-04",16.35,15.26,17.723
"hom4","000rug","2011-01",23.496,22.14,25.818
"hom4","000rug","2011-02",23.01,19.663,25.146
"hom4","000rug","2011-03",21.973,20.067,23.664
"hom4","000rug","2011-04",20.939,19.503,22.094
"hom4","000rug","2011-05",19.817,18.896,20.832
"hom4","000rug","2011-06",18.893,17.441,20.517
"hom4","000rug","2011-07",18.024,16.501,19.094
"hom4","000rug","2011-08",18.688,17.329,19.468
"hom4","000rug","2011-09",20.067,17.907,21.359
"hom4","000rug","2011-10",20.794,17.571,23.147
"hom4","000rug","2011-11",21.581,19.901,23.375
"hom4","000rug","2011-12",21.805,19.718,23.311
"hom4","000rug","2012-01",23.025,21.501,24.372
"hom4","000rug","2012-02",23.368,20.89,24.748
"hom4","000rug","2012-03",22.682,20.693,23.855
"hom4","000rug","2012-04",20.938,19.236,22.844
"hom4","000rug","2012-05",19.585,17.678,20.758
"hom4","000rug","2012-06",18.779,17.38,19.806
"hom4","000rug","2012-07",18.06,16.604,19.494
"hom4","000rug","2012-08",18.89,17.293,20.192
"hom4","000rug","2012-09",20.269,18.691,22.715
"hom4","000rug","2012-10",21.816,19.079,23.477
"hom4","000rug","2012-11",21.899,18.552,23.456
"hom4","000rug","2012-12",22.002,20.245,23.82
"hom4","000rug","2013-01",22.325,20.675,23.861
"hom4","000rug","2013-02",23.112,20.557,24.593
"hom4","000rug","2013-03",22.3285,20.862,23.9995
"hom4","000rug","2013-04",20.886,19.86,22.0955
"hom4","000rug","2013-05",19.5435,17.926,20.818
"hom4","000rug","2013-06",18.359,16.772,20.229
"hom4","000rug","2013-07",18.003,16.177,19.429
"hom4","000rug","2013-08",18.146,16.107,19.595
"hom4","000rug","2013-09",20.693,19.198,23.474
"hom4","000rug","2013-10",21.924,20.318,23.399
"hom4","000rug","2013-11",22.435,18.348,23.976
"hom4","000rug","2013-12",21.185,20.132,22.755
"hom4","000rug","2014-01",22.659,21.402,23.683
"hom4","000rug","2014-02",21.9715,19.203,24.102
"hom4","000rug","2014-03",22.162,20.406,23.275
"hom4","000rug","2014-04",21.222,19.598,22.851
"hom5","000rug","2011-01",21.937,20.585,23.508
"hom5","000rug","2011-02",21.367,17.74,23.223
"hom5","000rug","2011-03",20.467,18.316,22.268
"hom5","000rug","2011-04",19.495,18.365,20.608
"hom5","000rug","2011-05",18.298,17.406,19.713
"hom5","000rug","2011-06",17.432,15.914,19.06
"hom5","000rug","2011-07",16.497,14.914,18.123
"hom5","000rug","2011-08",16.901,15.23,17.713
"hom5","000rug","2011-09",17.858,15.611,19.577
"hom5","000rug","2011-10",18.702,15.794,21.224
"hom5","000rug","2011-11",19.494,18.089,21.037
"hom5","000rug","2011-12",20.221,17.599,21.178
"hom5","000rug","2012-01",22.135,20.656,24.478
"hom5","000rug","2012-02",22.106,19.932,23.632
"hom5","000rug","2012-03",21.654,19.889,23.03
"hom5","000rug","2012-04",19.451,17.942,21.704
"hom5","000rug","2012-05",18.077,16.207,19.253
"hom5","000rug","2012-06",17.059,15.315,18.29
"hom5","000rug","2012-07",16.128,13.983,17.966
"hom5","000rug","2012-08",17.022,15.321,18.41
"hom5","000rug","2012-09",18.214,16.124,20.361
"hom5","000rug","2012-10",19.704,16.889,22.647
"hom5","000rug","2012-11",20.056,16.708,22.044
"hom5","000rug","2012-12",20.242,18.845,21.892
"hom5","000rug","2013-01",21.357,19.061,23.647
"hom5","000rug","2013-02",21.97,19.112,23.558
"hom5","000rug","2013-03",21.25,19.737,22.906
"hom5","000rug","2013-04",20.061,18.574,21.55
"hom5","000rug","2013-05",18.108,16.107,19.384
"hom5","000rug","2013-06",16.525,14.921,18.612
"hom5","000rug","2013-07",16.049,14.356,17.565
"hom5","000rug","2013-08",16.141,14.166,18.051
"hom5","000rug","2013-09",18.483,15.76,21.212
"hom5","000rug","2013-10",20.048,18.34,22.215
"hom5","000rug","2013-11",20.894,16.651,22.952
"hom5","000rug","2013-12",20.227,18.811,21.459
"hom5","000rug","2014-01",22.2035,20.268,24.06
"hom5","000rug","2014-02",20.921,17.9725,24.5175
"hom5","000rug","2014-03",21.0025,18.7755,23.1795
"hom5","000rug","2014-04",19.857,18.193,21.61
"mai0","000wxt","2011-01",25.272,23.938,27.619
"mai0","000wxt","2011-02",24.807,21.181,26.859
"mai0","000wxt","2011-03",23.461,21.258,25.65
"mai0","000wxt","2011-04",22.117,20.393,23.003
"mai0","000wxt","2011-05",21.005,19.632,22.094
"mai0","000wxt","2011-06",20.192,18.573,21.84
"mai0","000wxt","2011-07",19.566,18.128,20.812
"mai0","000wxt","2011-08",20.025,18.313,20.988
"mai0","000wxt","2011-09",21.145,19.024,22.598
"mai0","000wxt","2011-10",21.719,18.563,24.325
"mai0","000wxt","2011-11",22.924,21.414,24.472
"mai0","000wxt","2011-12",23.585,21.183,25.261
"mai0","000wxt","2012-01",24.741,23.284,26.084
"mai0","000wxt","2012-02",23.694,20.884,25.457
"mai0","000wxt","2012-03",25.153,22.946,28.901
"mai0","000wxt","2012-04",22.177,20.634,23.778
"mai0","000wxt","2012-05",20.844,19.198,22.104
"mai0","000wxt","2012-06",20.018,18.59,20.996
"mai0","000wxt","2012-07",19.074,17.537,20.311
"mai0","000wxt","2012-08",19.833,18.564,21.128
"mai0","000wxt","2012-09",21.265,19.277,23.126
"mai0","000wxt","2012-10",22.865,20.655,24.571
"mai0","000wxt","2012-11",22.733,19.836,24.114
"mai0","000wxt","2012-12",22.896,21.143,24.712
"mai0","000wxt","2013-01",23.506,21.253,25.626
"mai0","000wxt","2013-02",24.643,22.067,26.396
"mai0","000wxt","2013-03",23.863,22.369,25.39
"mai0","000wxt","2013-04",22.457,20.022,23.995
"mai0","000wxt","2013-05",20.556,18.912,21.746
"mai0","000wxt","2013-06",19.233,17.881,20.366
"mai0","000wxt","2013-07",18.977,17.965,20.57
"mai0","000wxt","2013-08",19.462,17.991,21.208
"mai0","000wxt","2013-09",21.231,19.385,23.61
"mai0","000wxt","2013-10",22.339,20.79,23.927
"mai0","000wxt","2013-11",23.104,19.673,25.4275
"mai0","000wxt","2013-12",22.6615,21.267,24.031
"mai0","000wxt","2014-01",23.8205,22.4055,24.4985
"mai0","000wxt","2014-02",22.9305,20.6525,25.2615
"mai1","000rug","2011-01",23.205,21.893,24.964
"mai1","000rug","2011-02",23.309,20.625,24.69
"mai1","000rug","2011-03",23.46,21.854,24.945
"mai1","000rug","2011-04",23.239,22,24.567
"mai1","000rug","2011-05",22.274,20.607,23.808
"mai1","000rug","2011-06",21.439,18.862,23.102
"mai1","000rug","2011-07",20.607,19.216,22.352
"mai1","000rug","2011-08",20.829,19.375,21.575
"mai1","000rug","2011-09",21.744,19.355,23.631
"mai1","000rug","2011-10",22.504,19.035,25.134
"mai1","000rug","2011-11",23.423,21.857,24.903
"mai1","000rug","2011-12",24.634,22.25,26.145
"mai2","000rug","2011-01",25.948,23.181,29.197
"mai2","000rug","2011-02",25.997,22.24,30.921
"mai2","000rug","2011-03",26.647,23.264,29.088
"mai2","000rug","2011-04",25.098,22.946,26.415
"mai2","000rug","2011-05",23.813,21.803,25.366
"mai2","000rug","2011-06",22.836,21.233,24.701
"mai2","000rug","2011-07",22.196,20.373,23.408
"mai2","000rug","2011-08",22.642,21.305,23.281
"mai2","000rug","2011-09",23.543,21.348,24.867
"mai2","000rug","2011-10",24.279,20.868,26.518
"mai2","000rug","2011-11",25.581,23.373,27.21
"mai2","000rug","2011-12",26.325,23.639,27.835
"mai2","000rug","2012-01",28.344,26.795,30.025
"mai2","000rug","2012-02",27.685,25.22,28.746
"mai2","000rug","2012-03",27.007,24.977,29.075
"mai2","000rug","2012-04",24.917,22.477,27.791
"mai2","000rug","2012-05",23.28,21.06,24.669
"mai2","000rug","2012-06",22.611,21.239,23.785
"mai2","000rug","2012-07",22.19,20.515,23.606
"mai2","000rug","2012-08",22.94,21.311,24.396
"mai2","000rug","2012-09",24.454,22.704,27.106
"mai2","000rug","2012-10",26.309,23.356,28.381
"mai2","000rug","2012-11",26.135,22.096,28.193
"mai2","000rug","2012-12",26.4,24.398,27.848
"mai2","000rug","2013-01",26.837,24.997,28.926
"mai2","000rug","2013-02",27.7205,24.988,29.535
"mai2","000rug","2013-03",26.4395,24.481,28.497
"mai2","000rug","2013-04",24.54,21.797,26.0935
"mai2","000rug","2013-05",22.594,20.811,23.78
"mai2","000rug","2013-06",21.639,20.269,23.143
"mai2","000rug","2013-07",21.68,19.887,22.944
"mai2","000rug","2013-08",22.023,19.509,24.012
"mai2","000rug","2013-09",24.636,23.088,27.569
"mai2","000rug","2013-10",25.875,23.974,27.722
"mai2","000rug","2013-11",27.098,21.74,29.081
"mai2","000rug","2013-12",25.989,23.849,27.93
"mai2","000rug","2014-01",27.758,26.441,28.732
"mai2","000rug","2014-02",26.1915,21.934,29.172
"mai2","000rug","2014-03",26.316,23.524,27.703
"mai2","000rug","2014-04",24.69,22.341,27.224
"mai3","000rug","2011-01",27.4,25.56,30.838
"mai3","000rug","2011-02",27.222,21.588,29.938
"mai3","000rug","2011-03",25.957,22.774,29.048
"mai3","000rug","2011-04",24.57,22.568,25.83
"mai3","000rug","2011-05",23.248,21.511,24.728
"mai3","000rug","2011-06",22.492,20.77,24.7
"mai3","000rug","2011-07",21.796,20.082,23.193
"mai3","000rug","2011-08",22.33,20.762,22.973
"mai3","000rug","2011-09",23.348,20.825,24.878
"mai3","000rug","2011-10",24.129,20.4,26.68
"mai3","000rug","2011-11",25.215,22.682,27.597
"mai3","000rug","2011-12",25.945,23.542,27.575
"mai3","000rug","2012-01",27.624,26.094,29.483
"mai3","000rug","2012-02",27.396,24.715,28.638
"mai3","000rug","2012-03",26.292,23.992,27.593
"mai3","000rug","2012-04",24.2,21.852,26.555
"mai3","000rug","2012-05",22.857,20.598,24.193
"mai3","000rug","2012-06",22.17,20.678,23.416
"mai3","000rug","2012-07",21.579,20.067,22.913
"mai3","000rug","2012-08",22.104,20.522,23.43
"mai3","000rug","2012-09",23.285,21.708,25.25
"mai3","000rug","2012-10",25.16,21.78,27.396
"mai3","000rug","2012-11",25.311,21.845,27.07
